,attention,meditation,raw_value,timestamp
clip3,88.0,64.0,200,19.162999868392944
clip3,88.0,64.0,154,19.162999868392944
clip3,88.0,64.0,117,19.164000034332275
clip3,88.0,64.0,68,19.164000034332275
clip3,88.0,64.0,12,19.164999961853027
clip3,88.0,64.0,-26,19.164999961853027
clip3,88.0,64.0,-46,19.177000045776367
clip3,88.0,64.0,-35,19.17799997329712
clip3,88.0,64.0,-29,19.17799997329712
clip3,88.0,64.0,-67,19.17899990081787
clip3,88.0,64.0,-84,19.1800000667572
clip3,88.0,64.0,-92,19.1800000667572
clip3,88.0,64.0,-129,19.180999994277958
clip3,88.0,64.0,-189,19.180999994277958
clip3,88.0,64.0,-245,19.181999921798703
clip3,88.0,64.0,-252,19.18300008773804
clip3,88.0,64.0,-231,19.207000017166138
clip3,88.0,64.0,-251,19.20799994468689
clip3,88.0,64.0,-313,19.20799994468689
clip3,88.0,64.0,-379,19.20899987220764
clip3,88.0,64.0,-388,19.20899987220764
clip3,88.0,64.0,-348,19.210000038146973
clip3,88.0,64.0,-323,19.210000038146973
clip3,88.0,64.0,-343,19.210999965667725
clip3,88.0,64.0,-386,19.210999965667725
clip3,88.0,64.0,-397,19.210999965667725
clip3,88.0,64.0,-389,19.23600006103516
clip3,88.0,64.0,-396,19.236999988555908
clip3,88.0,64.0,-414,19.236999988555908
clip3,88.0,64.0,-409,19.23799991607666
clip3,88.0,64.0,-434,19.23900008201599
clip3,88.0,64.0,-459,19.23900008201599
clip3,88.0,64.0,-455,19.240000009536743
clip3,88.0,64.0,-428,19.240000009536743
clip3,88.0,64.0,-417,19.240000009536743
clip3,88.0,64.0,-405,19.250999927520752
clip3,88.0,64.0,-377,19.251999855041504
clip3,88.0,64.0,-353,19.253000020980835
clip3,88.0,64.0,-346,19.253000020980835
clip3,88.0,64.0,-356,19.253000020980835
clip3,88.0,64.0,-373,19.253999948501587
clip3,88.0,64.0,-389,19.253999948501587
clip3,88.0,64.0,-421,19.25499987602234
clip3,88.0,64.0,-455,19.25499987602234
clip3,88.0,64.0,-488,19.25600004196167
clip3,88.0,64.0,-491,19.25600004196167
clip3,88.0,64.0,-474,19.25600004196167
clip3,88.0,64.0,-465,19.256999969482425
clip3,88.0,64.0,-444,19.256999969482425
clip3,88.0,64.0,-401,19.25799989700317
clip3,88.0,64.0,-361,19.25799989700317
clip3,88.0,64.0,-366,19.259000062942505
clip3,88.0,64.0,-386,19.259000062942505
clip3,88.0,64.0,-375,19.259000062942505
clip3,88.0,64.0,-347,19.259999990463257
clip3,88.0,64.0,-348,19.27999997138977
clip3,88.0,64.0,-392,19.27999997138977
clip3,88.0,64.0,-427,19.28099989891052
clip3,88.0,64.0,-428,19.282000064849854
clip3,88.0,64.0,-414,19.282000064849854
clip3,88.0,64.0,-393,19.282999992370605
clip3,88.0,64.0,-380,19.282999992370605
clip3,88.0,64.0,-363,19.28399991989136
clip3,88.0,64.0,-333,19.28399991989136
clip3,88.0,64.0,-316,19.28500008583069
clip3,88.0,64.0,-325,19.295000076293945
clip3,88.0,64.0,-344,19.295000076293945
clip3,88.0,64.0,-349,19.296000003814697
clip3,88.0,64.0,-362,19.29699993133545
clip3,88.0,64.0,-375,19.29699993133545
clip3,88.0,64.0,-359,19.2979998588562
clip3,88.0,64.0,-293,19.2979998588562
clip3,88.0,64.0,-235,19.29900002479553
clip3,88.0,64.0,-241,19.29900002479553
clip3,88.0,64.0,-251,19.29900002479553
clip3,88.0,64.0,-221,19.3199999332428
clip3,88.0,64.0,-178,19.3199999332428
clip3,88.0,64.0,-166,19.32099986076355
clip3,88.0,64.0,-172,19.32200002670288
clip3,88.0,64.0,-173,19.32200002670288
clip3,88.0,64.0,-184,19.322999954223636
clip3,88.0,64.0,-215,19.322999954223636
clip3,88.0,64.0,-242,19.323999881744385
clip3,88.0,64.0,-195,19.323999881744385
clip3,88.0,64.0,-136,19.323999881744385
clip3,88.0,64.0,-145,19.33399987220764
clip3,88.0,64.0,-194,19.33399987220764
clip3,88.0,64.0,-209,19.335000038146973
clip3,88.0,64.0,-183,19.335999965667725
clip3,88.0,64.0,-156,19.335999965667725
clip3,88.0,64.0,-154,19.335999965667725
clip3,88.0,64.0,-170,19.33699989318848
clip3,88.0,64.0,-182,19.33699989318848
clip3,88.0,64.0,-170,19.338000059127808
clip3,88.0,64.0,-161,19.338000059127808
clip3,88.0,64.0,-165,19.358999967575077
clip3,88.0,64.0,-148,19.359999895095825
clip3,88.0,64.0,-135,19.359999895095825
clip3,88.0,64.0,-163,19.36100006103516
clip3,88.0,64.0,-187,19.36100006103516
clip3,88.0,64.0,-189,19.361999988555908
clip3,88.0,64.0,-184,19.36299991607666
clip3,88.0,64.0,-171,19.36400008201599
clip3,88.0,64.0,-165,19.365000009536743
clip3,88.0,64.0,-181,19.365000009536743
clip3,88.0,64.0,-202,19.374000072479248
clip3,88.0,64.0,-200,19.374000072479248
clip3,88.0,64.0,-177,19.375
clip3,88.0,64.0,-169,19.375999927520752
clip3,88.0,64.0,-180,19.375999927520752
clip3,88.0,64.0,-181,19.375999927520752
clip3,88.0,64.0,-178,19.376999855041504
clip3,88.0,64.0,-196,19.376999855041504
clip3,88.0,64.0,-193,19.378000020980835
clip3,88.0,64.0,-129,19.378000020980835
clip3,88.0,64.0,-49,19.388999938964844
clip3,88.0,64.0,-9,19.3899998664856
clip3,88.0,64.0,-3,19.3899998664856
clip3,88.0,64.0,24,19.391000032424927
clip3,88.0,64.0,54,19.391000032424927
clip3,88.0,64.0,50,19.391000032424927
clip3,88.0,64.0,22,19.39199995994568
clip3,88.0,64.0,-5,19.39199995994568
clip3,88.0,64.0,-35,19.39299988746643
clip3,88.0,64.0,-43,19.39400005340576
clip3,88.0,64.0,-41,19.414999961853027
clip3,88.0,64.0,-17,19.41599988937378
clip3,88.0,64.0,21,19.41700005531311
clip3,88.0,64.0,41,19.41700005531311
clip3,88.0,64.0,37,19.41700005531311
clip3,88.0,64.0,37,19.417999982833862
clip3,88.0,64.0,38,19.417999982833862
clip3,88.0,64.0,60,19.417999982833862
clip3,88.0,64.0,96,19.41899991035461
clip3,88.0,64.0,75,19.41899991035461
clip3,88.0,64.0,32,19.41899991035461
clip3,88.0,64.0,25,19.4300000667572
clip3,88.0,64.0,43,19.430999994277958
clip3,88.0,64.0,40,19.430999994277958
clip3,88.0,64.0,5,19.431999921798703
clip3,88.0,64.0,-5,19.431999921798703
clip3,88.0,64.0,11,19.43300008773804
clip3,88.0,64.0,20,19.43300008773804
clip3,88.0,64.0,-7,19.43400001525879
clip3,88.0,64.0,-37,19.43400001525879
clip3,88.0,64.0,-24,19.43400001525879
clip3,88.0,64.0,5,19.450999975204468
clip3,88.0,64.0,18,19.45199990272522
clip3,88.0,64.0,34,19.45300006866455
clip3,88.0,64.0,76,19.45300006866455
clip3,88.0,64.0,108,19.453999996185303
clip3,88.0,64.0,120,19.453999996185303
clip3,88.0,64.0,115,19.453999996185303
clip3,88.0,64.0,117,19.45499992370605
clip3,88.0,64.0,156,19.45499992370605
clip3,88.0,64.0,181,19.456000089645386
clip3,88.0,64.0,165,19.466000080108643
clip3,88.0,64.0,149,19.467000007629395
clip3,88.0,64.0,166,19.467000007629395
clip3,88.0,64.0,184,19.467999935150143
clip3,88.0,64.0,176,19.467999935150143
clip3,88.0,64.0,138,19.4689998626709
clip3,88.0,64.0,114,19.4689998626709
clip3,88.0,64.0,113,19.47000002861023
clip3,88.0,64.0,74,19.47000002861023
clip3,88.0,64.0,37,19.47000002861023
clip3,88.0,64.0,55,19.48199987411499
clip3,88.0,64.0,100,19.48300004005432
clip3,63.0,64.0,125,19.483999967575077
clip3,63.0,57.0,125,19.483999967575077
clip3,63.0,57.0,116,19.484999895095825
clip3,63.0,57.0,107,19.484999895095825
clip3,63.0,57.0,124,19.496999979019165
clip3,63.0,57.0,134,19.49799990653992
clip3,63.0,57.0,101,19.499000072479248
clip3,63.0,57.0,73,19.499000072479248
clip3,63.0,57.0,76,19.5
clip3,63.0,57.0,85,19.500999927520752
clip3,63.0,57.0,107,19.500999927520752
clip3,63.0,57.0,120,19.500999927520752
clip3,63.0,57.0,115,19.5220000743866
clip3,63.0,57.0,106,19.52300000190735
clip3,63.0,57.0,114,19.5239999294281
clip3,63.0,57.0,91,19.5239999294281
clip3,63.0,57.0,39,19.5239999294281
clip3,63.0,57.0,3,19.524999856948853
clip3,63.0,57.0,-4,19.524999856948853
clip3,63.0,57.0,-10,19.526000022888184
clip3,63.0,57.0,-56,19.526000022888184
clip3,63.0,57.0,-116,19.526000022888184
clip3,63.0,57.0,-145,19.542999982833862
clip3,63.0,57.0,-132,19.54399991035461
clip3,63.0,57.0,-93,19.545000076293945
clip3,63.0,57.0,-68,19.545000076293945
clip3,63.0,57.0,-37,19.546000003814697
clip3,63.0,57.0,11,19.546000003814697
clip3,63.0,57.0,55,19.54699993133545
clip3,63.0,57.0,68,19.54699993133545
clip3,63.0,57.0,69,19.54699993133545
clip3,63.0,57.0,90,19.5479998588562
clip3,63.0,57.0,121,19.57200002670288
clip3,63.0,57.0,132,19.572999954223636
clip3,63.0,57.0,116,19.573999881744385
clip3,63.0,57.0,115,19.573999881744385
clip3,63.0,57.0,136,19.57500004768372
clip3,63.0,57.0,108,19.57500004768372
clip3,63.0,57.0,38,19.575999975204468
clip3,63.0,57.0,9,19.575999975204468
clip3,63.0,57.0,42,19.575999975204468
clip3,63.0,57.0,74,19.57699990272522
clip3,63.0,57.0,85,19.598999977111816
clip3,63.0,57.0,65,19.598999977111816
clip3,63.0,57.0,39,19.59999990463257
clip3,63.0,57.0,51,19.59999990463257
clip3,63.0,57.0,77,19.6010000705719
clip3,63.0,57.0,100,19.60199999809265
clip3,63.0,57.0,123,19.60199999809265
clip3,63.0,57.0,161,19.60199999809265
clip3,63.0,57.0,172,19.602999925613403
clip3,63.0,57.0,157,19.602999925613403
clip3,63.0,57.0,136,19.616999864578247
clip3,63.0,57.0,116,19.618000030517575
clip3,63.0,57.0,109,19.61899995803833
clip3,63.0,57.0,118,19.61899995803833
clip3,63.0,57.0,116,19.61999988555908
clip3,63.0,57.0,100,19.61999988555908
clip3,63.0,57.0,93,19.621000051498413
clip3,63.0,57.0,101,19.621000051498413
clip3,63.0,57.0,114,19.621000051498413
clip3,63.0,57.0,153,19.621999979019165
clip3,63.0,57.0,177,19.621999979019165
clip3,63.0,57.0,148,19.62299990653992
clip3,63.0,57.0,96,19.62299990653992
clip3,63.0,57.0,87,19.624000072479248
clip3,63.0,57.0,125,19.624000072479248
clip3,63.0,57.0,146,19.625
clip3,63.0,57.0,129,19.625
clip3,63.0,57.0,96,19.625
clip3,63.0,57.0,84,19.625999927520752
clip3,63.0,57.0,92,19.625999927520752
clip3,63.0,57.0,96,19.63599991798401
clip3,63.0,57.0,97,19.63700008392334
clip3,63.0,57.0,114,19.63700008392334
clip3,63.0,57.0,129,19.63800001144409
clip3,63.0,57.0,152,19.63800001144409
clip3,63.0,57.0,162,19.638999938964844
clip3,63.0,57.0,151,19.638999938964844
clip3,63.0,57.0,154,19.6399998664856
clip3,63.0,57.0,179,19.6399998664856
clip3,63.0,57.0,196,19.641000032424927
clip3,63.0,57.0,165,19.657000064849854
clip3,63.0,57.0,115,19.657999992370605
clip3,63.0,57.0,109,19.65899991989136
clip3,63.0,57.0,131,19.65899991989136
clip3,63.0,57.0,133,19.66000008583069
clip3,63.0,57.0,122,19.66000008583069
clip3,63.0,57.0,117,19.66100001335144
clip3,63.0,57.0,124,19.66100001335144
clip3,63.0,57.0,129,19.661999940872192
clip3,63.0,57.0,139,19.661999940872192
clip3,63.0,57.0,162,19.67199993133545
clip3,63.0,57.0,183,19.6729998588562
clip3,63.0,57.0,212,19.67400002479553
clip3,63.0,57.0,234,19.67400002479553
clip3,63.0,57.0,243,19.674999952316284
clip3,63.0,57.0,229,19.674999952316284
clip3,63.0,57.0,201,19.67599987983704
clip3,63.0,57.0,182,19.67599987983704
clip3,63.0,57.0,181,19.677000045776367
clip3,63.0,57.0,171,19.677000045776367
clip3,63.0,57.0,140,19.69700002670288
clip3,63.0,57.0,125,19.697999954223636
clip3,63.0,57.0,134,19.698999881744385
clip3,63.0,57.0,131,19.70000004768372
clip3,63.0,57.0,100,19.700999975204468
clip3,63.0,57.0,66,19.700999975204468
clip3,63.0,57.0,96,19.70199990272522
clip3,63.0,57.0,165,19.70199990272522
clip3,63.0,57.0,211,19.70199990272522
clip3,63.0,57.0,192,19.70300006866455
clip3,63.0,57.0,141,19.71399998664856
clip3,63.0,57.0,117,19.71399998664856
clip3,63.0,57.0,122,19.71499991416931
clip3,63.0,57.0,129,19.716000080108643
clip3,63.0,57.0,108,19.716000080108643
clip3,63.0,57.0,97,19.717000007629395
clip3,63.0,57.0,83,19.717000007629395
clip3,63.0,57.0,53,19.717999935150143
clip3,63.0,57.0,36,19.717999935150143
clip3,63.0,57.0,43,19.73900008201599
clip3,63.0,57.0,58,19.73900008201599
clip3,63.0,57.0,70,19.740000009536743
clip3,63.0,57.0,80,19.74099993705749
clip3,63.0,57.0,61,19.741999864578247
clip3,63.0,57.0,37,19.741999864578247
clip3,63.0,57.0,25,19.741999864578247
clip3,63.0,57.0,32,19.743000030517575
clip3,63.0,57.0,61,19.743000030517575
clip3,63.0,57.0,101,19.74399995803833
clip3,63.0,57.0,92,19.750999927520752
clip3,63.0,57.0,39,19.751999855041504
clip3,63.0,57.0,25,19.751999855041504
clip3,63.0,57.0,56,19.753000020980835
clip3,63.0,57.0,85,19.753000020980835
clip3,63.0,57.0,92,19.75499987602234
clip3,63.0,57.0,105,19.75499987602234
clip3,63.0,57.0,129,19.75499987602234
clip3,63.0,57.0,123,19.75600004196167
clip3,63.0,57.0,92,19.75600004196167
clip3,63.0,57.0,52,19.776000022888184
clip3,63.0,57.0,38,19.776000022888184
clip3,63.0,57.0,69,19.776999950408936
clip3,63.0,57.0,102,19.776999950408936
clip3,63.0,57.0,131,19.777999877929688
clip3,63.0,57.0,164,19.777999877929688
clip3,63.0,57.0,161,19.77900004386902
clip3,63.0,57.0,99,19.77900004386902
clip3,63.0,57.0,51,19.77900004386902
clip3,63.0,57.0,54,19.77999997138977
clip3,63.0,57.0,73,19.79200005531311
clip3,63.0,57.0,76,19.792999982833862
clip3,63.0,57.0,50,19.792999982833862
clip3,63.0,57.0,33,19.79399991035461
clip3,63.0,57.0,32,19.795000076293945
clip3,63.0,57.0,41,19.795000076293945
clip3,63.0,57.0,55,19.796000003814697
clip3,63.0,57.0,50,19.796000003814697
clip3,63.0,57.0,24,19.816999912261963
clip3,63.0,57.0,19,19.816999912261963
clip3,63.0,57.0,50,19.81800007820129
clip3,63.0,57.0,87,19.81900000572205
clip3,63.0,57.0,97,19.81900000572205
clip3,63.0,57.0,84,19.8199999332428
clip3,63.0,57.0,93,19.8199999332428
clip3,63.0,57.0,115,19.8199999332428
clip3,63.0,57.0,107,19.82099986076355
clip3,63.0,57.0,70,19.82099986076355
clip3,63.0,57.0,53,19.832000017166138
clip3,63.0,57.0,84,19.83299994468689
clip3,63.0,57.0,99,19.83299994468689
clip3,63.0,57.0,66,19.83399987220764
clip3,63.0,57.0,48,19.83399987220764
clip3,63.0,57.0,60,19.83399987220764
clip3,63.0,57.0,58,19.835000038146973
clip3,63.0,57.0,24,19.835000038146973
clip3,63.0,57.0,-9,19.835999965667725
clip3,63.0,57.0,-11,19.835999965667725
clip3,63.0,57.0,35,19.848000049591064
clip3,63.0,57.0,70,19.848999977111816
clip3,63.0,57.0,81,19.848999977111816
clip3,63.0,57.0,70,19.84999990463257
clip3,63.0,57.0,61,19.84999990463257
clip3,63.0,57.0,84,19.8510000705719
clip3,63.0,57.0,108,19.8510000705719
clip3,63.0,57.0,128,19.85199999809265
clip3,63.0,57.0,141,19.85199999809265
clip3,63.0,57.0,148,19.852999925613403
clip3,63.0,57.0,115,19.875
clip3,63.0,57.0,75,19.875
clip3,63.0,57.0,80,19.875999927520752
clip3,63.0,57.0,107,19.875999927520752
clip3,63.0,57.0,108,19.876999855041504
clip3,63.0,57.0,74,19.876999855041504
clip3,63.0,57.0,29,19.878000020980835
clip3,63.0,57.0,18,19.878000020980835
clip3,63.0,57.0,33,19.878000020980835
clip3,63.0,57.0,49,19.878999948501587
clip3,63.0,57.0,36,19.888999938964844
clip3,63.0,57.0,40,19.8899998664856
clip3,63.0,57.0,55,19.891000032424927
clip3,63.0,57.0,60,19.89199995994568
clip3,63.0,57.0,80,19.89299988746643
clip3,63.0,57.0,97,19.89299988746643
clip3,63.0,57.0,89,19.89400005340576
clip3,63.0,57.0,88,19.89400005340576
clip3,63.0,57.0,91,19.914000034332275
clip3,63.0,57.0,71,19.914999961853027
clip3,63.0,57.0,40,19.91599988937378
clip3,63.0,57.0,34,19.91599988937378
clip3,63.0,57.0,56,19.91700005531311
clip3,63.0,57.0,80,19.91700005531311
clip3,63.0,57.0,89,19.91700005531311
clip3,63.0,57.0,100,19.917999982833862
clip3,63.0,57.0,113,19.917999982833862
clip3,63.0,57.0,120,19.91899991035461
clip3,63.0,57.0,128,19.957000017166138
clip3,63.0,57.0,119,19.95799994468689
clip3,63.0,57.0,107,19.95799994468689
clip3,63.0,57.0,109,19.95899987220764
clip3,63.0,57.0,86,19.95899987220764
clip3,63.0,57.0,35,19.960000038146973
clip3,63.0,57.0,11,19.960000038146973
clip3,63.0,57.0,37,19.960999965667725
clip3,63.0,57.0,54,19.960999965667725
clip3,63.0,57.0,27,19.96199989318848
clip3,63.0,57.0,7,19.967000007629395
clip3,63.0,57.0,18,19.967999935150143
clip3,63.0,57.0,60,19.967999935150143
clip3,63.0,57.0,76,19.9689998626709
clip3,63.0,57.0,43,19.9689998626709
clip3,63.0,57.0,36,19.97000002861023
clip3,63.0,57.0,54,19.97000002861023
clip3,63.0,57.0,54,19.97099995613098
clip3,63.0,57.0,56,19.97099995613098
clip3,63.0,57.0,59,19.971999883651733
clip3,63.0,57.0,66,19.971999883651733
clip3,63.0,57.0,41,19.973000049591064
clip3,63.0,57.0,23,19.973000049591064
clip3,63.0,57.0,49,19.973999977111816
clip3,63.0,57.0,87,19.973999977111816
clip3,63.0,57.0,109,19.97499990463257
clip3,63.0,57.0,116,19.97499990463257
clip3,63.0,57.0,113,19.97499990463257
clip3,63.0,57.0,101,19.9760000705719
clip3,63.0,57.0,90,19.984999895095825
clip3,63.0,57.0,88,19.984999895095825
clip3,63.0,57.0,92,19.98600006103516
clip3,63.0,57.0,87,19.986999988555908
clip3,63.0,57.0,53,19.986999988555908
clip3,63.0,57.0,7,19.986999988555908
clip3,63.0,57.0,-1,19.98799991607666
clip3,63.0,57.0,13,19.98799991607666
clip3,63.0,57.0,32,19.98900008201599
clip3,63.0,57.0,39,19.98900008201599
clip3,63.0,57.0,56,20.009999990463257
clip3,63.0,57.0,65,20.009999990463257
clip3,63.0,57.0,65,20.01099991798401
clip3,63.0,57.0,55,20.01200008392334
clip3,63.0,57.0,43,20.01200008392334
clip3,63.0,57.0,51,20.01300001144409
clip3,63.0,57.0,69,20.013999938964844
clip3,63.0,57.0,83,20.013999938964844
clip3,63.0,57.0,98,20.0149998664856
clip3,63.0,57.0,114,20.0149998664856
clip3,63.0,57.0,114,20.026000022888184
clip3,63.0,57.0,106,20.026000022888184
clip3,63.0,57.0,75,20.026999950408936
clip3,63.0,57.0,54,20.026999950408936
clip3,63.0,57.0,52,20.027999877929688
clip3,63.0,57.0,59,20.027999877929688
clip3,63.0,57.0,51,20.02900004386902
clip3,63.0,57.0,10,20.02900004386902
clip3,63.0,57.0,-37,20.02900004386902
clip3,63.0,57.0,-40,20.02999997138977
clip3,63.0,57.0,3,20.02999997138977
clip3,63.0,57.0,44,20.04099988937378
clip3,63.0,57.0,83,20.04099988937378
clip3,63.0,57.0,114,20.04200005531311
clip3,63.0,57.0,119,20.042999982833862
clip3,63.0,57.0,100,20.04399991035461
clip3,63.0,57.0,87,20.04399991035461
clip3,63.0,57.0,99,20.04399991035461
clip3,63.0,57.0,107,20.045000076293945
clip3,63.0,57.0,101,20.045000076293945
clip3,63.0,57.0,73,20.046000003814697
clip3,63.0,57.0,56,20.06599998474121
clip3,63.0,57.0,64,20.066999912261963
clip3,63.0,57.0,69,20.066999912261963
clip3,63.0,57.0,67,20.06800007820129
clip3,63.0,57.0,73,20.06800007820129
clip3,63.0,57.0,90,20.06900000572205
clip3,63.0,57.0,100,20.06900000572205
clip3,63.0,57.0,91,20.06900000572205
clip3,63.0,57.0,75,20.0699999332428
clip3,63.0,57.0,90,20.081000089645386
clip3,63.0,57.0,83,20.082000017166138
clip3,63.0,57.0,42,20.082000017166138
clip3,63.0,57.0,35,20.08299994468689
clip3,63.0,57.0,67,20.08399987220764
clip3,63.0,57.0,96,20.08399987220764
clip3,63.0,57.0,91,20.08399987220764
clip3,63.0,57.0,55,20.085000038146973
clip3,63.0,57.0,6,20.085000038146973
clip3,63.0,57.0,-23,20.085999965667725
clip3,63.0,57.0,-29,20.10699987411499
clip3,63.0,57.0,-26,20.10800004005432
clip3,63.0,57.0,-17,20.10800004005432
clip3,63.0,57.0,-2,20.108999967575077
clip3,63.0,57.0,24,20.109999895095825
clip3,63.0,57.0,50,20.109999895095825
clip3,63.0,57.0,70,20.11100006103516
clip3,63.0,57.0,102,20.11100006103516
clip3,63.0,57.0,151,20.111999988555908
clip3,63.0,57.0,179,20.111999988555908
clip3,63.0,57.0,177,20.121999979019165
clip3,63.0,57.0,163,20.124000072479248
clip3,63.0,57.0,149,20.124000072479248
clip3,63.0,57.0,116,20.125
clip3,63.0,57.0,83,20.125
clip3,63.0,57.0,56,20.125
clip3,63.0,57.0,48,20.125999927520752
clip3,63.0,57.0,56,20.125999927520752
clip3,63.0,57.0,65,20.126999855041504
clip3,63.0,57.0,76,20.126999855041504
clip3,63.0,57.0,104,20.1470000743866
clip3,63.0,57.0,131,20.14800000190735
clip3,63.0,57.0,117,20.1489999294281
clip3,63.0,57.0,86,20.1489999294281
clip3,63.0,57.0,96,20.149999856948853
clip3,63.0,57.0,108,20.151000022888184
clip3,63.0,57.0,105,20.151000022888184
clip3,63.0,57.0,99,20.151000022888184
clip3,63.0,57.0,89,20.151999950408936
clip3,63.0,57.0,76,20.151999950408936
clip3,63.0,57.0,61,20.185999870300293
clip3,63.0,57.0,61,20.187000036239624
clip3,63.0,57.0,75,20.187999963760376
clip3,63.0,57.0,68,20.187999963760376
clip3,63.0,57.0,51,20.188999891281128
clip3,63.0,57.0,52,20.188999891281128
clip3,63.0,57.0,71,20.19000005722046
clip3,63.0,57.0,80,20.19000005722046
clip3,63.0,57.0,58,20.19099998474121
clip3,63.0,57.0,29,20.19099998474121
clip3,63.0,57.0,-2,20.19099998474121
clip3,63.0,57.0,-33,20.191999912261963
clip3,63.0,57.0,-60,20.19400000572205
clip3,63.0,57.0,-87,20.19400000572205
clip3,63.0,57.0,-91,20.1949999332428
clip3,63.0,57.0,-76,20.1949999332428
clip3,63.0,57.0,-44,20.19599986076355
clip3,63.0,57.0,6,20.19599986076355
clip3,63.0,57.0,23,20.19599986076355
clip3,63.0,57.0,25,20.19700002670288
clip3,63.0,57.0,59,20.20000004768372
clip3,63.0,57.0,113,20.20000004768372
clip3,63.0,57.0,128,20.200999975204468
clip3,63.0,57.0,96,20.200999975204468
clip3,63.0,57.0,53,20.20199990272522
clip3,63.0,57.0,24,20.20199990272522
clip3,63.0,57.0,4,20.20300006866455
clip3,63.0,57.0,-18,20.20300006866455
clip3,63.0,57.0,-4,20.203999996185303
clip3,63.0,57.0,19,20.203999996185303
clip3,63.0,57.0,11,20.22499990463257
clip3,63.0,57.0,-23,20.22499990463257
clip3,63.0,57.0,-65,20.2260000705719
clip3,63.0,57.0,-72,20.2260000705719
clip3,63.0,57.0,-76,20.22699999809265
clip3,63.0,57.0,-71,20.22699999809265
clip3,63.0,57.0,-24,20.227999925613403
clip3,63.0,57.0,41,20.227999925613403
clip3,63.0,57.0,81,20.22900009155273
clip3,63.0,57.0,80,20.22900009155273
clip3,63.0,57.0,88,20.23900008201599
clip3,63.0,57.0,122,20.240000009536743
clip3,63.0,57.0,135,20.24099993705749
clip3,63.0,57.0,103,20.241999864578247
clip3,63.0,57.0,48,20.241999864578247
clip3,63.0,57.0,5,20.243000030517575
clip3,63.0,57.0,1,20.243000030517575
clip3,63.0,57.0,10,20.24399995803833
clip3,63.0,57.0,8,20.24399995803833
clip3,63.0,57.0,1,20.24499988555908
clip3,63.0,57.0,1,20.25600004196167
clip3,63.0,57.0,3,20.256999969482425
clip3,63.0,57.0,-8,20.256999969482425
clip3,63.0,57.0,-13,20.25799989700317
clip3,63.0,57.0,-2,20.259000062942505
clip3,63.0,57.0,-2,20.259999990463257
clip3,63.0,57.0,19,20.259999990463257
clip3,63.0,57.0,61,20.259999990463257
clip3,63.0,57.0,77,20.26099991798401
clip3,63.0,57.0,82,20.26099991798401
clip3,63.0,57.0,93,20.28099989891052
clip3,63.0,57.0,136,20.28099989891052
clip3,63.0,57.0,172,20.282000064849854
clip3,63.0,57.0,160,20.282999992370605
clip3,63.0,57.0,80,20.282999992370605
clip3,63.0,57.0,1,20.28399991989136
clip3,63.0,57.0,-2,20.28399991989136
clip3,63.0,57.0,69,20.28399991989136
clip3,63.0,57.0,128,20.28500008583069
clip3,63.0,57.0,103,20.28500008583069
clip3,63.0,57.0,58,20.335999965667725
clip3,63.0,57.0,55,20.335999965667725
clip3,63.0,57.0,72,20.33699989318848
clip3,63.0,57.0,83,20.33699989318848
clip3,63.0,57.0,81,20.338000059127808
clip3,63.0,57.0,68,20.33899998664856
clip3,63.0,57.0,55,20.33899998664856
clip3,63.0,57.0,45,20.33999991416931
clip3,63.0,57.0,24,20.33999991416931
clip3,63.0,57.0,10,20.33999991416931
clip3,63.0,57.0,21,20.342999935150143
clip3,63.0,57.0,52,20.3439998626709
clip3,63.0,57.0,84,20.3439998626709
clip3,63.0,57.0,90,20.3439998626709
clip3,63.0,57.0,92,20.34500002861023
clip3,63.0,57.0,76,20.34500002861023
clip3,63.0,57.0,36,20.34599995613098
clip3,63.0,57.0,8,20.34599995613098
clip3,63.0,57.0,17,20.34599995613098
clip3,63.0,57.0,33,20.346999883651733
clip3,63.0,57.0,34,20.346999883651733
clip3,63.0,57.0,37,20.348000049591064
clip3,63.0,57.0,60,20.348000049591064
clip3,63.0,57.0,83,20.348000049591064
clip3,63.0,57.0,82,20.348999977111816
clip3,63.0,57.0,41,20.348999977111816
clip3,63.0,57.0,-3,20.34999990463257
clip3,63.0,57.0,3,20.34999990463257
clip3,63.0,57.0,19,20.34999990463257
clip3,63.0,57.0,2,20.3510000705719
clip3,63.0,57.0,-19,20.3510000705719
clip3,63.0,57.0,-34,20.35199999809265
clip3,63.0,57.0,-28,20.35199999809265
clip3,63.0,57.0,-12,20.35199999809265
clip3,63.0,57.0,-4,20.352999925613403
clip3,63.0,57.0,-1,20.352999925613403
clip3,63.0,57.0,-5,20.35400009155273
clip3,63.0,57.0,-2,20.35400009155273
clip3,63.0,57.0,5,20.35400009155273
clip3,63.0,57.0,22,20.355000019073486
clip3,63.0,57.0,64,20.375
clip3,63.0,57.0,85,20.375
clip3,63.0,57.0,59,20.375999927520752
clip3,63.0,57.0,49,20.375999927520752
clip3,63.0,57.0,81,20.376999855041504
clip3,63.0,57.0,106,20.376999855041504
clip3,63.0,57.0,87,20.378000020980835
clip3,63.0,57.0,55,20.378000020980835
clip3,63.0,57.0,54,20.378999948501587
clip3,63.0,57.0,65,20.378999948501587
clip3,63.0,57.0,84,20.399999856948853
clip3,63.0,57.0,112,20.399999856948853
clip3,63.0,57.0,134,20.401000022888184
clip3,63.0,57.0,154,20.401999950408936
clip3,63.0,57.0,130,20.401999950408936
clip3,63.0,57.0,56,20.401999950408936
